Line,Field,Expected,Found,Comments
222,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
223,branch_division_id,varchar,1794.0,Max length is 4
223,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
224,branch_division_id,varchar,813.0,Max length is 4
224,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
225,branch_division_id,varchar,1799.0,Max length is 4
225,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
226,branch_division_id,varchar,1835.0,Max length is 4
226,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
227,branch_division_id,varchar,1835.0,Max length is 4
227,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
228,branch_division_id,varchar,1835.0,Max length is 4
228,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
229,branch_division_id,varchar,723.0,Max length is 4
229,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
230,branch_division_id,varchar,1853.0,Max length is 4
230,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
231,branch_division_id,varchar,1810.0,Max length is 4
231,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
232,branch_division_id,varchar,832.0,Max length is 4
232,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
233,branch_division_id,varchar,1853.0,Max length is 4
233,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
234,branch_division_id,varchar,832.0,Max length is 4
234,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
235,branch_division_id,varchar,844.0,Max length is 4
235,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
236,branch_division_id,varchar,1853.0,Max length is 4
236,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
237,branch_division_id,varchar,1853.0,Max length is 4
237,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
238,branch_division_id,varchar,1853.0,Max length is 4
238,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
239,branch_division_id,varchar,1853.0,Max length is 4
239,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
240,branch_division_id,varchar,1853.0,Max length is 4
240,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
241,branch_division_id,varchar,827.0,Max length is 4
241,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
242,branch_division_id,varchar,1853.0,Max length is 4
242,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
243,branch_division_id,varchar,1853.0,Max length is 4
243,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
244,branch_division_id,varchar,1853.0,Max length is 4
244,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
245,branch_division_id,varchar,830.0,Max length is 4
245,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
246,branch_division_id,varchar,1835.0,Max length is 4
246,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
247,branch_division_id,varchar,686.0,Max length is 4
247,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
248,branch_division_id,varchar,821.0,Max length is 4
248,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
249,branch_division_id,varchar,1851.0,Max length is 4
249,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
250,branch_division_id,varchar,1853.0,Max length is 4
250,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
251,branch_division_id,varchar,1853.0,Max length is 4
251,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
252,branch_division_id,varchar,1853.0,Max length is 4
252,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
253,branch_division_id,varchar,1829.0,Max length is 4
253,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
254,branch_division_id,varchar,1853.0,Max length is 4
254,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
255,branch_division_id,varchar,1853.0,Max length is 4
255,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
256,branch_division_id,varchar,1851.0,Max length is 4
256,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
257,branch_division_id,varchar,810.0,Max length is 4
257,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
258,branch_division_id,varchar,817.0,Max length is 4
258,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
259,branch_division_id,varchar,811.0,Max length is 4
259,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
260,branch_division_id,varchar,1809.0,Max length is 4
260,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
261,branch_division_id,varchar,1851.0,Max length is 4
261,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
262,branch_division_id,varchar,1851.0,Max length is 4
262,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
263,branch_division_id,varchar,816.0,Max length is 4
263,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
264,branch_division_id,varchar,1793.0,Max length is 4
264,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
265,branch_division_id,varchar,1809.0,Max length is 4
265,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
266,branch_division_id,varchar,723.0,Max length is 4
266,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
267,branch_division_id,varchar,811.0,Max length is 4
267,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
268,branch_division_id,varchar,1802.0,Max length is 4
268,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
269,branch_division_id,varchar,811.0,Max length is 4
269,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
270,branch_division_id,varchar,811.0,Max length is 4
270,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
271,branch_division_id,varchar,815.0,Max length is 4
271,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
272,branch_division_id,varchar,723.0,Max length is 4
272,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
273,branch_division_id,varchar,1853.0,Max length is 4
273,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
274,branch_division_id,varchar,1853.0,Max length is 4
274,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
275,branch_division_id,varchar,1853.0,Max length is 4
275,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
276,branch_division_id,varchar,1853.0,Max length is 4
276,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
277,branch_division_id,varchar,1853.0,Max length is 4
277,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
278,branch_division_id,varchar,723.0,Max length is 4
278,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
279,branch_division_id,varchar,1853.0,Max length is 4
279,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
280,branch_division_id,varchar,1853.0,Max length is 4
280,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
281,branch_division_id,varchar,1809.0,Max length is 4
281,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
282,branch_division_id,varchar,1853.0,Max length is 4
282,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
283,branch_division_id,varchar,1809.0,Max length is 4
283,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
284,branch_division_id,varchar,1809.0,Max length is 4
284,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
285,branch_division_id,varchar,815.0,Max length is 4
285,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
286,branch_division_id,varchar,811.0,Max length is 4
286,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
287,branch_division_id,varchar,1802.0,Max length is 4
287,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
288,branch_division_id,varchar,1802.0,Max length is 4
288,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
289,branch_division_id,varchar,1853.0,Max length is 4
289,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
290,branch_division_id,varchar,1853.0,Max length is 4
290,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
291,branch_division_id,varchar,1853.0,Max length is 4
291,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
292,branch_division_id,varchar,1853.0,Max length is 4
292,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
293,branch_division_id,varchar,1795.0,Max length is 4
293,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
294,branch_division_id,varchar,1853.0,Max length is 4
294,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
295,branch_division_id,varchar,1853.0,Max length is 4
295,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
296,branch_division_id,varchar,814.0,Max length is 4
296,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
297,branch_division_id,varchar,723.0,Max length is 4
297,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
298,branch_division_id,varchar,723.0,Max length is 4
298,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
299,branch_division_id,varchar,687.0,Max length is 4
299,resdl_mt_ctrct_d_number,number,6.0,Valid thousands separator is '.' or none
300,branch_division_id,varchar,7701.0,Max length is 4
300,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
301,branch_division_id,varchar,7698.0,Max length is 4
301,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
302,branch_division_id,varchar,820.0,Max length is 4
302,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
303,branch_division_id,varchar,1809.0,Max length is 4
303,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
304,branch_division_id,varchar,1809.0,Max length is 4
304,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
305,branch_division_id,varchar,723.0,Max length is 4
305,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
306,branch_division_id,varchar,819.0,Max length is 4
306,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
307,branch_division_id,varchar,1851.0,Max length is 4
307,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
308,branch_division_id,varchar,814.0,Max length is 4
308,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
309,branch_division_id,varchar,814.0,Max length is 4
309,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
310,branch_division_id,varchar,1853.0,Max length is 4
310,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
311,branch_division_id,varchar,815.0,Max length is 4
311,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
312,branch_division_id,varchar,723.0,Max length is 4
312,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
313,branch_division_id,varchar,1851.0,Max length is 4
313,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
314,branch_division_id,varchar,1851.0,Max length is 4
314,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
315,branch_division_id,varchar,1851.0,Max length is 4
315,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
316,branch_division_id,varchar,811.0,Max length is 4
316,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
317,branch_division_id,varchar,811.0,Max length is 4
317,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
318,branch_division_id,varchar,815.0,Max length is 4
318,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
319,branch_division_id,varchar,815.0,Max length is 4
319,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
320,branch_division_id,varchar,1853.0,Max length is 4
320,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
321,branch_division_id,varchar,723.0,Max length is 4
321,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
322,branch_division_id,varchar,723.0,Max length is 4
322,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
323,branch_division_id,varchar,1802.0,Max length is 4
323,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
324,branch_division_id,varchar,816.0,Max length is 4
324,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
325,branch_division_id,varchar,1795.0,Max length is 4
325,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
326,branch_division_id,varchar,1795.0,Max length is 4
326,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
327,branch_division_id,varchar,814.0,Max length is 4
327,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
328,branch_division_id,varchar,814.0,Max length is 4
328,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
329,branch_division_id,varchar,723.0,Max length is 4
329,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
330,branch_division_id,varchar,811.0,Max length is 4
330,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
331,branch_division_id,varchar,723.0,Max length is 4
331,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
332,branch_division_id,varchar,811.0,Max length is 4
332,resdl_mt_ctrct_d_number,number,5.0,Valid thousands separator is '.' or none
333,branch_division_id,varchar,1853.0,Max length is 4
333,resdl_mt_ctrct_d_number,number,12.0,Valid thousands separator is '.' or none
334,branch_division_id,varchar,1853.0,Max length is 4
